Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
4090000,1.8825225,9.099592,210.9090909090909,59.072532331944856,59.072532331944856,23.521883,0.026522316,9.577286e-05,1.0
4100000,2.2009718,7.6088614,206.9,60.37710387120605,60.37710387120605,34.444256,0.021461338,9.522106e-05,1.0
4110000,2.1519806,8.585378,182.9090909090909,59.48946108403616,59.48946108403616,24.25692,0.022595955,9.470149e-05,1.0
4120000,2.0581005,6.983413,399.0,59.07690476725111,59.07690476725111,20.990778,0.022426248,9.415627e-05,1.0
4130000,1.6362787,10.171548,226.0,58.83722566022805,58.83722566022805,32.26707,0.028830944,9.363868e-05,1.0
4140000,1.8872074,10.262497,175.83333333333334,61.09539853250261,61.09539853250261,35.27397,0.027700815,9.310906e-05,1.0
4150000,1.9563265,8.340031,180.85714285714286,59.666922014108145,59.666922014108145,28.87687,0.025766823,9.2581875e-05,1.0
4160000,2.083469,9.50467,149.88888888888889,61.173345114686526,61.173345114686526,28.055197,0.025897762,9.2046495e-05,1.0
4170000,1.982284,8.106997,138.77777777777777,60.16714874043222,60.16714874043222,28.871319,0.026095957,9.150786e-05,1.0
4180000,2.0985131,8.114892,183.6060606060606,60.0922411048642,60.0922411048642,None,None,None,1.0
4190000,2.3736105,6.3501577,265.625,58.687270697123104,58.687270697123104,26.210283,0.030300504,9.0990885e-05,1.0
4200000,2.1335297,6.6256804,231.85106382978722,58.04810264599897,58.04810264599897,16.238276,0.018109782,9.045987e-05,1.0
4210000,2.1077173,7.6870513,156.94594594594594,60.69187849716982,60.69187849716982,26.556211,0.028099962,8.993429e-05,1.0
4220000,2.0960872,7.638405,287.45454545454544,58.62361890238244,58.62361890238244,24.911993,0.02284621,8.940928e-05,1.0
4230000,2.0538864,7.44498,280.7857142857143,59.399136539262074,59.399136539262074,23.538752,0.025467748,8.8877896e-05,1.0
4240000,2.3222013,7.3384547,136.0,61.69723559927661,61.69723559927661,28.41189,0.03582131,8.833729e-05,1.0
4250000,2.2368674,7.024024,167.3,59.44560085060075,59.44560085060075,19.701176,0.023623146,8.777591e-05,1.0
4260000,2.322101,6.040501,346.54545454545456,58.97782119829208,58.97782119829208,19.757778,0.019044345,8.72521e-05,1.0
4270000,2.130757,8.306338,176.0,60.106502470798375,60.106502470798375,24.62795,0.02669336,8.670106e-05,1.0
4280000,2.2178595,8.032079,233.125,60.38561887565468,60.38561887565468,27.554792,0.020327127,8.616325e-05,1.0
4290000,2.2141728,6.6206665,282.1,59.40447070284022,59.40447070284022,26.308784,0.020596407,8.564209e-05,1.0
4300000,2.1149461,8.412607,381.8139534883721,60.48543227194089,60.48543227194089,28.500505,0.025573444,8.512749e-05,1.0
4310000,2.220705,6.331387,166.7,59.991760931055374,59.991760931055374,27.114765,0.026670368,8.459289e-05,1.0
4320000,2.1939814,6.577265,412.1111111111111,59.75392607530978,59.75392607530978,17.370392,0.023015505,8.407406e-05,1.0
4330000,1.8058276,7.773598,266.1818181818182,59.013267798507066,59.013267798507066,23.935896,0.022564264,8.355507e-05,1.0
4340000,1.6948937,9.418889,178.69230769230768,60.84912780075805,60.84912780075805,34.212833,0.027172556,8.301409e-05,1.0
4350000,1.8968502,8.35777,447.0,58.852963526616804,58.852963526616804,None,None,None,1.0
4360000,1.9287285,8.458825,233.72727272727272,57.93804123785131,57.93804123785131,23.24041,0.025027934,8.245747e-05,1.0
4370000,2.031138,7.974269,190.4,58.91333524183008,58.91333524183008,21.21033,0.027351458,8.192387e-05,1.0
4380000,2.069334,7.522297,236.5,59.59542562210911,59.59542562210911,20.971743,0.02479153,8.136889e-05,1.0
4390000,2.034984,6.2395763,221.5,59.84115937956439,59.84115937956439,18.400286,0.025561508,8.085286e-05,1.0
4400000,1.9553413,8.290899,188.04255319148936,59.77815175455804,59.77815175455804,27.386238,0.018343128,8.0313286e-05,1.0
4410000,1.8926647,8.198123,133.0,60.12770865315666,60.12770865315666,25.732613,0.02478871,7.977169e-05,1.0
4420000,2.1084023,8.991917,170.66666666666666,60.140380383562295,60.140380383562295,29.578228,0.020786995,7.9241094e-05,1.0
4430000,2.024212,6.772755,358.53061224489795,59.5991123836658,59.5991123836658,14.649446,0.02753793,7.8688296e-05,1.0
4440000,2.1889482,6.7192497,173.0,59.98320751884603,59.98320751884603,28.304167,0.021312622,7.814406e-05,1.0
4450000,1.9013475,8.549213,318.7857142857143,58.79312813125216,58.79312813125216,24.443176,0.025846096,7.761649e-05,1.0
4460000,1.8079818,8.787768,193.28571428571428,59.56490405307495,59.56490405307495,30.172285,0.028404282,7.709208e-05,1.0
4470000,1.7393626,8.54828,198.375,61.3536858704233,61.3536858704233,37.222633,0.028812129,7.6575685e-05,1.0
4480000,1.7099302,10.924951,246.6,60.06081406639602,60.06081406639602,34.908707,0.02587335,7.6048076e-05,1.0
4490000,1.9320037,8.735498,216.41666666666666,59.48689167570914,59.48689167570914,31.575684,0.024219083,7.552949e-05,1.0
4500000,1.7979988,10.521063,108.41666666666667,60.29377736607481,60.29377736607481,32.301792,0.026547918,7.500828e-05,1.0
4510000,1.860285,9.012205,188.14285714285714,60.081765734713244,60.081765734713244,None,None,None,1.0
4520000,1.9663361,8.678929,191.41860465116278,59.9891017611292,59.9891017611292,28.073586,0.020085989,7.4447686e-05,1.0
4530000,1.7938432,8.704458,220.8181818181818,59.29013419363182,59.29013419363182,29.105532,0.026427155,7.3891286e-05,1.0
4540000,1.6646484,8.652381,187.85714285714286,60.01418555921607,60.01418555921607,26.51129,0.018392794,7.337608e-05,1.0
4550000,1.7931145,10.202462,122.36363636363636,61.34659864833399,61.34659864833399,33.92836,0.024812294,7.280228e-05,1.0
4560000,1.8227557,7.9530263,175.42105263157896,59.67470242627896,59.67470242627896,30.273905,0.029896652,7.2287476e-05,1.0
4570000,1.7222619,9.739871,361.51612903225805,58.823095067008396,58.823095067008396,27.270233,0.02247404,7.174349e-05,1.0
4580000,2.1101384,7.499998,157.0,61.02619637761058,61.02619637761058,32.546738,0.026223067,7.120769e-05,1.0
4590000,1.7712053,8.67161,195.3125,60.525543163408294,60.525543163408294,28.791782,0.022294719,7.06449e-05,1.0
4600000,1.6095661,10.021518,142.75,59.747689178226906,59.747689178226906,35.05376,0.022871107,7.012287e-05,1.0
4610000,1.8206125,9.624427,199.0909090909091,59.85807274598887,59.85807274598887,38.71759,0.020076461,6.958608e-05,1.0
4620000,1.8128846,8.227629,177.5,60.121297309819575,60.121297309819575,24.287848,0.03038907,6.904989e-05,1.0
4630000,1.7501421,8.245254,127.33333333333333,60.5598222581071,60.5598222581071,28.450806,0.022745496,6.851829e-05,1.0
4640000,1.7462511,11.084601,251.51612903225808,59.10682455622009,59.10682455622009,None,None,None,1.0
4650000,1.8555099,7.4402766,158.6734693877551,61.13309088661811,61.13309088661811,30.813965,0.021037666,6.799448e-05,1.0
4660000,1.6861591,9.00728,310.1333333333333,59.246911086049614,59.246911086049614,27.653906,0.019557398,6.747209e-05,1.0
4670000,1.859691,11.038792,103.54545454545455,62.37763300052611,62.37763300052611,31.382874,0.01697902,6.691308e-05,1.0
4680000,1.8126453,9.17933,211.76923076923077,59.7086987962913,59.7086987962913,31.119963,0.019733965,6.6358094e-05,1.0
4690000,1.8699973,10.808048,177.55555555555554,58.56263898568189,58.56263898568189,30.538816,0.020848017,6.582949e-05,1.0
4700000,1.9834205,8.37896,356.2142857142857,58.139765606623165,58.139765606623165,26.751177,0.026424177,6.527048e-05,1.0
4710000,1.6537464,10.00221,116.4375,62.080350175038014,62.080350175038014,37.420006,0.02541842,6.470948e-05,1.0
4720000,1.6786779,10.154933,188.5,60.53611305319514,60.53611305319514,37.744656,0.023998488,6.418311e-05,1.0
4730000,1.7133458,9.081227,214.84615384615384,59.19316484405335,59.19316484405335,26.337015,0.026779646,6.366269e-05,1.0
4740000,1.6511977,10.1789465,152.2,59.56425535154219,59.56425535154219,30.822666,0.028770471,6.310289e-05,1.0
4750000,1.5348966,11.383641,210.86666666666667,60.87752562964098,60.87752562964098,33.888023,0.02411617,6.2583094e-05,1.0
4760000,1.879558,8.7771635,181.42857142857142,59.832251449568304,59.832251449568304,27.069555,0.026771931,6.2054874e-05,1.0
4770000,1.9802681,7.344788,309.6923076923077,59.72144260231047,59.72144260231047,22.960075,0.021113236,6.152269e-05,1.0
4780000,1.7832819,10.131729,185.45454545454547,60.08716018875726,60.08716018875726,None,None,None,1.0
4790000,1.5916301,8.836198,245.92307692307693,59.74379546907913,59.74379546907913,33.191578,0.027845677,6.0992672e-05,1.0
4800000,1.3461739,10.473613,171.94444444444446,59.933012164696315,59.933012164696315,26.873882,0.027310563,6.0476475e-05,1.0
4810000,1.6844032,12.192204,139.6,59.84863750698924,59.84863750698924,31.135458,0.024642594,5.993069e-05,1.0
4820000,1.7399001,9.825163,155.83333333333334,59.59706447689799,59.59706447689799,33.90721,0.0270645,5.9378297e-05,1.0
4830000,1.887573,5.9392962,222.0,60.0163498393588,60.0163498393588,28.472586,0.024032451,5.881648e-05,1.0
4840000,1.820425,7.9235106,273.77777777777777,60.3797175001985,60.3797175001985,22.263805,0.02043104,5.8301877e-05,1.0
4850000,1.7841746,8.725406,165.875,60.89321902513297,60.89321902513297,20.298178,0.02296198,5.7733687e-05,1.0
4860000,1.8050802,6.1990237,240.30769230769232,59.82402860225799,59.82402860225799,21.535229,0.028237548,5.7215093e-05,1.0
4870000,1.7058289,9.678001,121.77777777777777,61.35956398072885,61.35956398072885,29.439442,0.029969402,5.6669895e-05,1.0
4880000,1.8710308,7.722551,136.36363636363637,60.06036385706102,60.06036385706102,21.236643,0.019608755,5.6136872e-05,1.0
4890000,1.7917917,7.6708426,284.0,57.41465713871407,57.41465713871407,20.293427,0.02071958,5.558509e-05,1.0
4900000,1.6134312,9.357619,134.36363636363637,60.574384628620464,60.574384628620464,28.867382,0.022447834,5.5060067e-05,1.0
4910000,1.6711171,8.497493,289.875,59.44732176222715,59.44732176222715,25.297129,0.023533443,5.4545482e-05,1.0
4920000,1.8463689,6.377163,203.42857142857142,58.82789726310875,58.82789726310875,14.740294,0.020415884,5.4011896e-05,1.0
4930000,1.6674991,6.0408087,444.5,60.02970990442797,60.02970990442797,None,None,None,1.0
4940000,1.5996243,8.7723,369.1,59.2146072975381,59.2146072975381,24.21787,0.022943394,5.3492487e-05,1.0
4950000,1.6895622,7.4599624,161.0909090909091,59.77437597594981,59.77437597594981,25.028166,0.02863337,5.2957086e-05,1.0
4960000,1.7756033,8.165771,359.7450980392157,59.33455390296612,59.33455390296612,28.088417,0.032222923,5.2421277e-05,1.0
4970000,1.6568875,9.263102,240.42105263157896,59.35746672911531,59.35746672911531,22.871752,0.021615325,5.1855088e-05,1.0
4980000,1.5607848,9.844108,155.44,60.3119146588486,60.3119146588486,28.00047,0.024289953,5.129129e-05,1.0
4990000,1.6814898,7.590877,182.76923076923077,60.314386623383406,60.314386623383406,31.586836,0.028453967,5.0734077e-05,1.0
5000000,1.5506017,9.77183,254.07142857142858,60.675482346133016,60.675482346133016,28.724022,0.01972874,5.0178074e-05,1.0
5010000,1.528524,10.073607,146.86666666666667,59.319220291215785,59.319220291215785,36.362915,0.020228796,4.9656483e-05,1.0
5020000,1.7472162,8.859385,150.7,61.22229299669416,61.22229299669416,33.042652,0.021513771,4.9113885e-05,1.0
5030000,1.4799439,10.186893,267.1272727272727,59.877864573946034,59.877864573946034,26.9966,0.0240205,4.858048e-05,1.0
5040000,1.4655062,10.003251,134.0,61.00175585054191,61.00175585054191,31.905727,0.020045426,4.8035286e-05,1.0
5050000,1.3436936,9.299741,254.125,60.06912474019555,60.06912474019555,None,None,None,1.0
5060000,1.3852155,11.376719,133.1818181818182,60.40379899747253,60.40379899747253,26.014229,0.015835568,4.749469e-05,1.0
5070000,1.5258191,8.595535,179.71428571428572,59.649920932628945,59.649920932628945,30.51415,0.024044506,4.695169e-05,1.0
5080000,1.4488763,9.921371,166.46153846153845,59.868030428291405,59.868030428291405,29.98629,0.022694567,4.6422087e-05,1.0
5090000,1.6039555,9.882102,144.0,60.53398857519763,60.53398857519763,28.032288,0.024825048,4.5903485e-05,1.0
5100000,1.7531275,7.7607555,258.8412698412698,59.41807326651057,59.41807326651057,28.675833,0.019614529,4.533929e-05,1.0
5110000,1.500395,9.715206,162.3913043478261,59.36675724700682,59.36675724700682,22.173212,0.020567862,4.480729e-05,1.0
5120000,1.3166118,11.442997,281.2307692307692,60.60033859744726,60.60033859744726,35.946987,0.023837747,4.4262495e-05,1.0
5130000,1.4190484,10.533438,174.875,60.48213855599981,60.48213855599981,32.92824,0.029274194,4.3744298e-05,1.0
5140000,1.2963116,12.063874,162.41379310344828,60.326323890874704,60.326323890874704,36.663773,0.017001849,4.3231492e-05,1.0
5150000,1.3506587,11.661535,143.93939393939394,60.20608255811226,60.20608255811226,42.045277,0.025737101,4.266409e-05,1.0
5160000,1.3034153,11.941947,151.67741935483872,60.33469841154874,60.33469841154874,39.738285,0.024463551,4.211369e-05,1.0
5170000,1.4191203,9.797854,175.04615384615386,60.23504261130165,60.23504261130165,26.772701,0.021842884,4.1596093e-05,1.0
5180000,1.5243301,11.19429,140.15384615384616,60.63242523967683,60.63242523967683,34.512226,0.026061505,4.105647e-05,1.0
5190000,1.4893085,9.662266,171.66666666666666,60.44003086741941,60.44003086741941,None,None,None,1.0
5200000,1.782206,8.997786,147.05405405405406,61.12956949868385,61.12956949868385,34.362167,0.026089795,4.0495885e-05,1.0
5210000,1.7420888,9.564611,146.15384615384616,60.25774284693762,60.25774284693762,27.631157,0.023651382,3.997508e-05,1.0
5220000,1.7684828,8.196825,172.46153846153845,60.79540754651482,60.79540754651482,28.275877,0.027987171,3.945769e-05,1.0
5230000,1.8304073,9.341635,291.77777777777777,59.75178261245053,59.75178261245053,28.433664,0.018330812,3.8942686e-05,1.0
5240000,1.5963776,9.403646,180.66666666666666,58.960499618463,58.960499618463,20.830961,0.028932068,3.8404294e-05,1.0
5250000,1.8128198,8.051985,226.76923076923077,60.823860886873895,60.823860886873895,32.815395,0.018404543,3.785909e-05,1.0
5260000,1.6441718,8.616496,174.0,59.895841215604875,59.895841215604875,26.20808,0.027226927,3.7338694e-05,1.0
5270000,1.7107533,8.70631,227.54545454545453,59.309728042857024,59.309728042857024,22.439207,0.027749505,3.680969e-05,1.0
5280000,1.6204337,9.027587,197.4375,59.68544854422918,59.68544854422918,29.823956,0.02659947,3.626449e-05,1.0
5290000,1.6603252,9.794263,153.36363636363637,60.57843966955922,60.57843966955922,35.87127,0.018523728,3.5752295e-05,1.0
5300000,1.6414427,10.344035,283.9230769230769,59.20174980118066,59.20174980118066,34.657185,0.023914652,3.5223482e-05,1.0
5310000,1.4928112,9.593353,149.35294117647058,60.77602949528227,60.77602949528227,30.283134,0.023255162,3.469189e-05,1.0
5320000,1.6408321,10.726806,161.66666666666666,60.69220059923949,60.69220059923949,43.491558,0.019231979,3.416689e-05,1.0
5330000,1.4672699,9.673319,261.6923076923077,59.39853321035272,59.39853321035272,33.517357,0.024025593,3.36113e-05,1.0
5340000,1.5159918,9.347933,182.4,60.32149855528093,60.32149855528093,36.24401,0.026187867,3.309229e-05,1.0
5350000,1.497237,9.19007,144.92857142857142,60.56653173803352,60.56653173803352,34.284973,0.025787955,3.2542877e-05,1.0
5360000,1.5582813,8.032191,189.4255319148936,60.144697212657775,60.144697212657775,26.364437,0.029496152,3.2025684e-05,1.0
5370000,1.414386,10.340767,191.92857142857142,59.992165467962664,59.992165467962664,None,None,None,1.0
5380000,1.3631542,10.856966,178.23529411764707,61.300823847978954,61.300823847978954,36.36746,0.026034387,3.1479092e-05,1.0
5390000,1.5689179,9.635086,192.0,59.53124712882397,59.53124712882397,34.24282,0.026971376,3.096689e-05,1.0
5400000,1.3661371,10.441418,149.4090909090909,61.093821295594594,61.093821295594594,36.836433,0.023631696,3.045228e-05,1.0
5410000,1.5268481,10.652805,155.0,60.7167290364972,60.7167290364972,36.51397,0.02162529,2.990569e-05,1.0
5420000,1.3275597,13.075039,145.26666666666668,61.60370666522962,61.60370666522962,38.430202,0.02106258,2.938249e-05,1.0
5430000,1.3985152,10.146098,146.72222222222223,59.86507029329607,59.86507029329607,40.303047,0.022806084,2.8868493e-05,1.0
5440000,1.4688683,10.001109,146.9655172413793,59.86080823315379,59.86080823315379,45.67846,0.022011405,2.8311686e-05,1.0
5450000,1.2088357,11.839004,156.0,61.367396708088435,61.367396708088435,43.36227,0.01949233,2.7785294e-05,1.0
5460000,1.2765886,11.26599,157.41176470588235,60.293326659062586,60.293326659062586,34.29937,0.02204505,2.7241496e-05,1.0
5470000,1.4412613,10.038014,180.11111111111111,59.71008321636909,59.71008321636909,38.704445,0.027655266,2.6671301e-05,1.0
5480000,1.2199633,12.613575,158.68115942028984,59.707210323897016,59.707210323897016,30.551031,0.024085576,2.6118698e-05,1.0
5490000,1.3558772,11.692075,151.33333333333334,61.0317676948016,61.0317676948016,34.16413,0.025369978,2.5561096e-05,1.0
5500000,1.2318536,12.988145,172.89830508474577,59.860531326475666,59.860531326475666,36.369427,0.025688367,2.5033094e-05,1.0
5510000,1.4995018,10.114376,170.21951219512195,59.76228735158855,59.76228735158855,None,None,None,1.0
5520000,1.3617238,10.182401,182.875,59.565621977889286,59.565621977889286,27.715187,0.025128538,2.4460696e-05,1.0
5530000,1.3079476,10.948519,149.35714285714286,61.303224687032454,61.303224687032454,27.512886,0.020291742,2.3923481e-05,1.0
5540000,1.3661884,9.290458,179.87878787878788,60.12227110987527,60.12227110987527,35.87416,0.025282225,2.3378694e-05,1.0
5550000,1.2413242,11.698634,127.02857142857142,61.1184196116946,61.1184196116946,35.00104,0.01952449,2.2833487e-05,1.0
5560000,1.326683,10.287952,139.1864406779661,60.85754851388226,60.85754851388226,36.75935,0.027643846,2.2287697e-05,1.0
5570000,1.2853804,12.2384405,158.41935483870967,61.08188367609012,61.08188367609012,34.477856,0.022305857,2.175249e-05,1.0
5580000,1.3043903,10.554764,231.2,60.090913518096784,60.090913518096784,34.770733,0.027242443,2.1214693e-05,1.0
5590000,1.1455953,12.775205,164.625,58.46751321602496,58.46751321602496,39.38484,0.019243497,2.0664887e-05,1.0
5600000,1.1977258,13.609873,127.0,61.33318419399972,61.33318419399972,43.552246,0.02602776,2.0115696e-05,1.0
5610000,1.2864224,10.7842,150.5625,61.09503284812595,61.09503284812595,36.745827,0.024536666,1.9562895e-05,1.0
5620000,1.3505658,12.299376,172.12121212121212,59.89650329277412,59.89650329277412,41.59719,0.026785644,1.9048695e-05,1.0
5630000,1.2191991,12.300009,122.8051948051948,60.83748442059441,60.83748442059441,None,None,None,1.0
5640000,1.3948585,11.098136,154.73333333333332,60.717324383233276,60.717324383233276,40.162296,0.019834403,1.8496088e-05,1.0
5650000,1.1819283,11.24908,153.83333333333334,61.2112200831685,61.2112200831685,34.450275,0.026238026,1.7953103e-05,1.0
5660000,1.3281828,12.225522,129.71428571428572,60.53064917264938,60.53064917264938,40.385315,0.02852831,1.7421295e-05,1.0
5670000,1.5243652,10.542903,142.58333333333334,60.4120885051816,60.4120885051816,33.145927,0.031185348,1.6884494e-05,1.0
5680000,1.319586,10.890028,191.5820895522388,58.96685047674449,58.96685047674449,32.95545,0.018375635,1.63657e-05,1.0
5690000,1.4252121,11.273927,201.6153846153846,60.344340210887964,60.344340210887964,37.33646,0.025766117,1.5824286e-05,1.0
5700000,1.1110768,12.440688,174.25,60.29580735116523,60.29580735116523,31.089577,0.021392409,1.5282892e-05,1.0
5710000,1.3025643,12.356679,137.375,60.24724433340556,60.24724433340556,42.6959,0.025877459,1.47467035e-05,1.0
5720000,1.3326757,10.735882,145.72222222222223,61.0079410997247,61.0079410997247,37.063107,0.015874023,1.42158915e-05,1.0
5730000,1.3266616,12.28353,192.14285714285714,60.38405459769554,60.38405459769554,37.189,0.020454573,1.3648696e-05,1.0
5740000,1.3788549,11.056327,151.7058823529412,60.67291130727972,60.67291130727972,36.776367,0.02165048,1.3135895e-05,1.0
5750000,1.3648759,11.1995125,167.78571428571428,61.10302307130769,61.10302307130769,32.16056,0.022496244,1.2621497e-05,1.0
5760000,1.2914706,11.487675,136.0,60.04459239515092,60.04459239515092,40.513393,0.022268243,1.20739e-05,1.0
5770000,1.2907376,9.945551,163.64705882352942,60.59962911580159,60.59962911580159,32.89681,0.027587872,1.1547293e-05,1.0
5780000,1.2515625,11.97167,132.65079365079364,60.680285815298944,60.680285815298944,None,None,None,1.0
5790000,1.2206885,11.687536,117.6268656716418,61.20570427018838,61.20570427018838,40.357048,0.022099284,1.0998103e-05,1.0
5800000,1.398817,10.68801,155.63636363636363,60.597937902356286,60.597937902356286,40.15973,0.022161277,1.04843e-05,1.0
5810000,1.2332606,11.774966,157.08333333333334,60.800992736227876,60.800992736227876,32.517418,0.023192737,9.923092e-06,1.0
5820000,1.2728446,9.678873,226.61111111111111,60.14883987546533,60.14883987546533,37.853043,0.021946628,9.362903e-06,1.0
5830000,1.2518474,12.749756,232.5090909090909,60.05431067231284,60.05431067231284,40.45623,0.022764495,8.827304e-06,1.0
5840000,1.3310343,11.631507,150.54545454545453,61.147541170635336,61.147541170635336,36.185104,0.026233131,8.253899e-06,1.0
5850000,1.4351294,9.889488,223.85714285714286,59.23960568914966,59.23960568914966,25.309412,0.020599734,7.704494e-06,1.0
5860000,1.3496403,9.795431,178.1875,60.415418887537044,60.415418887537044,30.188908,0.019247483,7.1904933e-06,1.0
5870000,1.2493151,12.186457,138.0,59.25327186034146,59.25327186034146,32.885384,0.025594367,6.656305e-06,1.0
5880000,1.2402904,12.72204,140.7,60.49697327959693,60.49697327959693,35.65903,0.02142314,6.104895e-06,1.0
5890000,1.0955433,12.800798,159.5,60.53841942893403,60.53841942893403,42.36696,0.02050921,5.555096e-06,1.0
5900000,1.2847065,10.747347,172.0,59.922082477590614,59.922082477590614,34.462273,0.026525743,5.0311014e-06,1.0
5910000,1.2341293,11.080964,138.1764705882353,60.736205922320046,60.736205922320046,None,None,None,1.0
5920000,1.162727,12.446218,164.52941176470588,60.5549806864409,60.5549806864409,38.961575,0.018078536,4.4899016e-06,1.0
5930000,1.2436215,11.767491,128.61971830985917,59.99024366566381,59.99024366566381,38.061897,0.016044054,3.952692e-06,1.0
5940000,1.2740115,13.043444,136.0,60.34752973830193,60.34752973830193,41.581936,0.027276477,3.4350967e-06,1.0
5950000,1.1843791,12.385342,164.0,60.55080244852549,60.55080244852549,33.955776,0.024113609,2.882705e-06,1.0
5960000,1.3951696,12.584612,134.3125,60.46626392522012,60.46626392522012,35.332478,0.029809972,2.3329058e-06,1.0
5970000,1.4219359,11.539068,146.42857142857142,60.11026344471611,60.11026344471611,37.15754,0.02709389,1.8201033e-06,1.0
5980000,1.2791747,12.051423,132.46666666666667,59.8964585594503,59.8964585594503,31.25127,0.020049315,1.2618999e-06,1.0
5990000,1.3664169,11.113606,165.81632653061226,60.36157903680942,60.36157903680942,37.765553,0.020316238,7.234917e-07,1.0
6000000,1.4412365,9.681294,179.64,60.1937182082814,60.1937182082814,29.89325,0.027200239,2.0269619e-07,1.0
