Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
2030000,-0.41335985,1.4804859,1519.0,0.0052973796,0.027677132,0.00019878514,-6.7651671667893725,-6.7651671667893725,1.0
2040000,-0.122129604,1.4806222,794.0,0.29460907,0.026256224,0.00019824288,-3.472000189125538,-3.472000189125538,1.0
2050000,-0.41783485,1.4806807,None,0.059199058,0.02053691,0.00019768898,None,None,1.0
2060000,-0.14654253,1.4809285,1366.0,0.05442744,0.023193495,0.00019717675,-6.16533362865448,-6.16533362865448,1.0
2070000,-0.4079497,1.481022,1124.6666666666667,0.017562466,0.027968876,0.00019659335,-4.958000285757913,-4.958000285757913,1.0
2080000,-0.30570054,1.4814014,1999.0,0.089819096,0.041527715,0.00019606296,-8.996000409126282,-8.996000409126282,1.0
2090000,-0.28304255,1.4815161,1999.0,0.030539732,0.035927773,0.00019554698,-9.663333945804172,-9.663333945804172,1.0
2100000,-0.4316079,1.4818877,1174.0,None,None,None,-5.497909475456584,-5.497909475456584,1.0
2110000,-0.4522633,1.4819872,1994.6666666666667,0.011801813,0.026101993,0.00019499558,-7.863555908203125,-7.863555908203125,1.0
2120000,-0.41357878,1.4820495,239.0,0.0092840465,0.023107132,0.00019448152,-1.7397142904145377,-1.7397142904145377,1.0
2130000,-0.422879,1.4818184,1087.5,0.039103832,0.021241516,0.00019394873,-4.605666945377986,-4.605666945377986,1.0
2140000,-0.45292655,1.4816334,1999.0,0.0275029,0.030116618,0.0001933918,-8.997000575065613,-8.997000575065613,1.0
2150000,-0.42987734,1.4818075,1999.0,0.006661743,0.024027864,0.00019286855,-9.196000474691392,-9.196000474691392,1.0
2160000,-0.44541627,1.481978,1024.0,0.038939573,0.027897324,0.00019233815,-5.246857502630779,-5.246857502630779,1.0
2170000,-0.4408773,1.482039,1999.0,0.008391838,0.02752592,0.00019180744,-9.665667454401651,-9.665667454401651,1.0
2180000,-0.45994115,1.4823403,1999.0,0.005617881,0.020210786,0.00019128429,-9.451000587506728,-9.451000587506728,1.0
2190000,-0.44639626,1.4829733,1999.0,0.021099757,0.031989716,0.00019069864,-9.139857743467603,-9.139857743467603,1.0
2200000,-0.43387207,1.4831645,1999.0,0.012667287,0.0228607,0.00019016108,None,None,1.0
2210000,-0.42682227,1.4829742,1144.3333333333333,0.008075627,0.021855034,0.00018959255,-6.049636694518003,-6.049636694518003,1.0
2220000,-0.46243718,1.4826639,1760.0,0.012337631,0.029249271,0.00018900681,-7.5991432794502805,-7.5991432794502805,1.0
2230000,-0.4445971,1.4826591,1999.0,None,None,None,-9.662667155265808,-9.662667155265808,1.0
2240000,-0.444449,1.4832183,1999.0,0.027531052,0.03467601,0.00018847642,-9.664667387803396,-9.664667387803396,1.0
2250000,-0.4351293,1.4833567,1284.3333333333333,0.012657174,0.020485533,0.00018795316,-5.868444798721208,-5.868444798721208,1.0
2260000,-0.44438988,1.4838598,1969.0,0.011349234,0.028219342,0.00018737481,-8.847000300884247,-8.847000300884247,1.0
2270000,-0.44738454,1.4853615,889.0,0.022187565,0.07331622,0.0001868489,-3.949000060558319,-3.949000060558319,1.0
2280000,-0.45563272,1.4861631,1993.25,0.018926919,0.031094404,0.00018633142,-8.506000454227129,-8.506000454227129,1.0
2290000,-0.42902383,1.4868759,1392.3333333333333,0.015530196,0.021930583,0.00018579901,-6.7669004023075106,-6.7669004023075106,1.0
2300000,-0.42629042,1.4872897,1080.75,0.007669611,0.02326181,0.00018528427,-4.489083503683408,-4.489083503683408,1.0
2310000,-0.45914903,1.4876534,1999.0,0.09226556,0.020581352,0.0001847108,-9.663667360941568,-9.663667360941568,1.0
2320000,-0.41789004,1.4879274,859.0,0.067213215,0.018541161,0.00018416709,-3.5188890993595123,-3.5188890993595123,1.0
2330000,-0.44976848,1.4881581,1999.0,0.00727312,0.023610925,0.00018363976,-8.997000575065613,-8.997000575065613,1.0
2340000,-0.46237886,1.4885151,None,0.048946954,0.023558212,0.0001831022,None,None,1.0
2350000,-0.44416872,1.4887156,1999.0,0.0053751343,0.02312534,0.0001825718,-9.999000787734985,-9.999000787734985,1.0
2360000,-0.45174894,1.4878633,1999.0,0.0038488477,0.02688749,0.00018205582,-9.17863691124049,-9.17863691124049,1.0
2370000,-0.44258472,1.4874783,1276.2,None,None,None,-6.192000433802605,-6.192000433802605,1.0
2380000,-0.45340443,1.4880624,1325.5,0.012737069,0.017907094,0.00018148911,-5.808857513325555,-5.808857513325555,1.0
2390000,-0.4645659,1.4888092,1026.6666666666667,0.029837882,0.021630893,0.00018093751,-4.357889125744502,-4.357889125744502,1.0
2400000,-0.45320663,1.4889178,1044.0,0.01407102,0.028356573,0.00018040552,-4.804833623270194,-4.804833623270194,1.0
2410000,-0.42454308,1.4893503,None,0.05934575,0.028184513,0.00017984812,None,None,1.0
2420000,-0.49446616,1.489332,1088.0,0.040757123,0.025163906,0.00017927511,-4.77666699141264,-4.77666699141264,1.0
2430000,-0.4135946,1.4894011,1072.0,0.010225733,0.025987007,0.00017875091,-5.689200270175934,-5.689200270175934,1.0
2440000,-0.44206315,1.489395,1253.25,0.029313853,0.024864554,0.00017819645,-4.2695457677949555,-4.2695457677949555,1.0
2450000,-0.46075407,1.4893551,1332.3333333333333,0.008144125,0.020596813,0.00017768047,-6.543909560550343,-6.543909560550343,1.0
2460000,-0.45596668,1.489512,1350.3333333333333,0.3316292,0.03623827,0.00017715324,-6.564625442028046,-6.564625442028046,1.0
2470000,-0.46397594,1.4896492,1416.6666666666667,0.1509899,0.042159967,0.00017659119,-5.603100302815437,-5.603100302815437,1.0
2480000,-0.44847614,1.4898161,237.0,0.050687443,0.024693983,0.000176059,-0.5213333169619242,-0.5213333169619242,1.0
2490000,-0.44450405,1.4897518,1363.6666666666667,0.022700015,0.026332263,0.00017552168,-5.820667068163554,-5.820667068163554,1.0
2500000,-0.44328725,1.4900149,1154.0,None,None,None,-1.213666598002116,-1.213666598002116,1.0
2510000,-0.5950879,1.4906971,1999.0,0.042588625,0.029216122,0.00017494474,-9.331333968374464,-9.331333968374464,1.0
2520000,-0.4923251,1.491315,1266.6,3.425037,0.06425153,0.00017442153,-4.836667036016782,-4.836667036016782,1.0
2530000,-2.2868981,1.4921414,None,0.12104409,0.019294616,0.00017385486,-9.66366732120514,-9.66366732120514,1.0
2540000,-0.5329968,1.4930093,1999.0,1.1120987,0.25363266,0.00017332441,-9.663167238235474,-9.663167238235474,1.0
2550000,-1.5189524,1.494907,1334.0,1.0161446,0.2539293,0.00017279403,-5.589417040348053,-5.589417040348053,1.0
2560000,-0.3697762,1.4951484,649.0,0.08341787,0.023624793,0.00017222344,-1.912666767835617,-1.912666767835617,1.0
2570000,0.58781236,1.4942025,1999.0,0.53392845,0.057977185,0.0001716724,-9.496500551700592,-9.496500551700592,1.0
2580000,-0.37958238,1.4943137,1420.5,0.13794738,0.056631662,0.00017109951,-6.773167173067729,-6.773167173067729,1.0
2590000,-0.21522772,1.4945518,1385.75,0.01583285,0.03996406,0.00017056748,-5.924818510358984,-5.924818510358984,1.0
2600000,-0.3903331,1.4956003,1467.6666666666667,None,None,None,-7.106500363349914,-7.106500363349914,1.0
2610000,-0.23439948,1.4959108,None,0.057272155,0.029210683,0.00016999057,None,None,1.0
2620000,-0.3503175,1.4956483,1999.0,0.062135737,0.024761766,0.00016945292,-9.999000787734985,-9.999000787734985,1.0
2630000,-0.41331366,1.4957557,1924.3333333333333,0.01247804,0.03768731,0.00016892978,-8.661200529336929,-8.661200529336929,1.0
2640000,-0.4958213,1.4958783,None,0.00704421,0.029462766,0.00016836336,None,None,1.0
2650000,-0.42536232,1.4958944,1070.4,0.03468437,0.0285473,0.000167833,-4.621467008690039,-4.621467008690039,1.0
2660000,-0.43653813,1.4958153,1502.25,0.012282294,0.022955611,0.00016725787,-6.117300400137902,-6.117300400137902,1.0
2670000,-0.4301529,1.4953077,1049.0,0.01379146,0.022705467,0.00016673454,-6.583909500728954,-6.583909500728954,1.0
2680000,-0.4148116,1.4945636,816.0,0.048843864,0.021741198,0.00016616678,-2.336111154821184,-2.336111154821184,1.0
2690000,-0.43519902,1.4945189,None,0.020459684,0.020773707,0.00016562917,None,None,1.0
2700000,-0.3793751,1.4944681,1205.0,0.022936989,0.031193336,0.0001651015,-4.877923379723843,-4.877923379723843,1.0
2710000,-0.45696345,1.4944049,None,0.008702426,0.02293389,0.00016457109,-9.996000528335571,-9.996000528335571,1.0
2720000,-0.4039815,1.4950523,1505.75,0.031430785,0.029699693,0.00016405103,-6.781000482539336,-6.781000482539336,1.0
2730000,-0.44108695,1.4954842,1999.0,0.015153424,0.020618288,0.00016352777,-8.831333974997202,-8.831333974997202,1.0
2740000,-0.38283032,1.4959736,1003.3333333333334,None,None,None,-4.352333635091782,-4.352333635091782,1.0
2750000,-0.41444847,1.4955758,1488.2,0.017028993,0.025151733,0.00016299909,-6.44360037446022,-6.44360037446022,1.0
2760000,-0.40121645,1.49554,485.0,0.031301714,0.032569848,0.00016241976,-2.42900013923645,-2.42900013923645,1.0
2770000,-0.3880537,1.4957377,1355.5,0.013004736,0.026339648,0.00016188608,-5.192625317722559,-5.192625317722559,1.0
2780000,-0.41994944,1.4957235,None,0.026078494,0.024721213,0.00016132553,None,None,1.0
2790000,-0.41717407,1.4960929,1845.75,0.017408237,0.021985343,0.00016074066,-8.420111641287804,-8.420111641287804,1.0
2800000,-0.41618535,1.4968795,782.5,0.014291897,0.023260513,0.00016020593,-5.004000313580036,-5.004000313580036,1.0
2810000,-0.38752195,1.497266,1501.5,0.0123449825,0.023982007,0.00015968239,-6.688000404699282,-6.688000404699282,1.0
2820000,-0.3910283,1.4975841,1180.3333333333333,0.014418663,0.024624048,0.00015916367,-5.739727716554295,-5.739727716554295,1.0
2830000,-0.4387713,1.4979894,1749.0,0.023656808,0.025035076,0.00015862612,-7.413667023181915,-7.413667023181915,1.0
2840000,-0.44582206,1.4980601,None,0.015315394,0.026983473,0.00015805641,None,None,1.0
2850000,-0.4809816,1.4983627,1999.0,0.007681919,0.026328186,0.00015752605,-9.665667454401651,-9.665667454401651,1.0
2860000,-0.41689605,1.4990702,1999.0,0.005586018,0.02109482,0.00015700998,-9.775111754735311,-9.775111754735311,1.0
2870000,-0.45496497,1.4990623,1358.0,None,None,None,-6.013555900918113,-6.013555900918113,1.0
2880000,-0.47404742,1.4995832,1999.0,0.013230028,0.020173337,0.00015647526,-9.426714982305255,-9.426714982305255,1.0
2890000,-0.4271987,1.5001528,1999.0,0.016032252,0.023381274,0.00015595925,-9.6225006878376,-9.6225006878376,1.0
2900000,-0.4535974,1.5005745,1999.0,0.024837334,0.019514332,0.00015543605,-9.497000694274902,-9.497000694274902,1.0
2910000,-0.4225893,1.500533,None,0.009495348,0.018140193,0.00015482886,-9.997000694274902,-9.997000694274902,1.0
2920000,-0.46533647,1.5002285,1027.5,0.0052936478,0.021460623,0.00015429844,-4.473833724856377,-4.473833724856377,1.0
2930000,-0.45100188,1.5001986,1999.0,0.0054540723,0.024615342,0.00015375233,-9.246750622987747,-9.246750622987747,1.0
2940000,-0.41333473,1.5002881,1267.142857142857,0.08137906,0.02428351,0.00015318157,-5.432428889331364,-5.432428889331364,1.0
2950000,-0.43328956,1.500532,1057.0,0.0277819,0.020381026,0.00015250176,-5.96600042283535,-5.96600042283535,1.0
2960000,-0.45043558,1.5009488,1482.3333333333333,None,None,None,-6.341500423848629,-6.341500423848629,1.0
2970000,-0.42446154,1.5001739,66.0,0.014870154,0.024722964,0.00015198784,-2.247500166296959,-2.247500166296959,1.0
2980000,-0.4339632,1.5001693,1999.0,0.012926998,0.025276056,0.0001514402,-9.997000694274902,-9.997000694274902,1.0
2990000,-0.45255652,1.5003844,1481.0,0.037155353,0.020921204,0.00015090981,-6.906500418980916,-6.906500418980916,1.0
3000000,-0.4324906,1.5016615,1999.0,0.00516369,0.02379701,0.00015038843,None,None,1.0
3010000,-0.44266444,1.5028348,1999.0,0.004763072,0.019121777,0.00014979561,-9.330083881815275,-9.330083881815275,1.0
3020000,-0.42986915,1.503102,1578.0,0.028697224,0.024575293,0.00014927964,-7.22658383846283,-7.22658383846283,1.0
3030000,-0.44236812,1.5029955,1999.0,0.016263839,0.020931501,0.00014870182,-9.997000694274902,-9.997000694274902,1.0
3040000,-0.48564562,1.5029141,1354.0,0.040129304,0.026153015,0.0001481489,-6.27250034113725,-6.27250034113725,1.0
3050000,-0.42707083,1.5027423,1034.0,0.006287925,0.022574017,0.0001476185,-4.838666995366414,-4.838666995366414,1.0
3060000,-0.4729585,1.5021498,1999.0,0.011458824,0.024616757,0.00014700083,-9.996000528335571,-9.996000528335571,1.0
3070000,-0.4562284,1.5011984,None,None,None,None,-8.663667241732279,-8.663667241732279,1.0
3080000,-0.45838508,1.5015744,1522.25,0.020593477,0.02760786,0.00014647044,-6.529333670934041,-6.529333670934041,1.0
3090000,-0.4509473,1.502205,1528.0,0.010125298,0.026717754,0.0001459405,-7.23635759311063,-7.23635759311063,1.0
3100000,-0.41729122,1.5031981,1999.0,0.0071294676,0.023189021,0.00014541429,-9.426714965275355,-9.426714965275355,1.0
3110000,-0.4338023,1.5036372,883.6666666666666,0.039199993,0.03980874,0.00014488988,-3.309555768966675,-3.309555768966675,1.0
3120000,-0.41074196,1.503703,1999.0,0.02370002,0.024317855,0.00014433217,-9.997000694274902,-9.997000694274902,1.0
3130000,-0.45320493,1.5039648,1151.0,0.027134703,0.025181679,0.00014379682,-4.352750204503536,-4.352750204503536,1.0
3140000,-0.42530727,1.504092,1156.0,0.007581423,0.018154722,0.00014328337,-7.38850041727225,-7.38850041727225,1.0
3150000,-0.4713781,1.5041395,1155.5,0.024958981,0.019769052,0.00014275566,-2.420500084757805,-2.420500084757805,1.0
3160000,-0.44969687,1.5042938,1603.8,0.012025919,0.025260536,0.00014223967,-7.594643389540059,-7.594643389540059,1.0
3170000,-0.5897166,1.5045875,1079.0,0.03585957,0.08525503,0.00014168813,-5.231333697835605,-5.231333697835605,1.0
3180000,-0.47030553,1.5046443,1999.0,0.018470814,0.025611449,0.00014114166,-9.796600604057312,-9.796600604057312,1.0
3190000,-0.7093488,1.5048418,1999.0,0.05418475,0.20402645,0.00014061126,-8.497500479221344,-8.497500479221344,1.0
3200000,-0.8867674,1.5051942,146.0,0.017185634,0.023238119,0.00014008087,-9.999000787734985,-9.999000787734985,1.0
3210000,-0.4530596,1.5055422,1360.0,0.07891909,0.19641618,0.00013954223,-3.8324617525705924,-3.8324617525705924,1.0
3220000,-0.88139474,1.5067254,708.0,0.1369771,0.22412671,0.00013901453,-4.638300278782845,-4.638300278782845,1.0
3230000,-0.45145103,1.5082791,1999.0,None,None,None,-7.922857578311648,-7.922857578311648,1.0
3240000,-0.27181196,1.5083927,1999.0,0.06363858,0.025703318,0.00013847677,-9.219889554712507,-9.219889554712507,1.0
3250000,-0.34212127,1.5087888,756.6666666666666,0.014657359,0.023758434,0.00013796076,-3.341555797805389,-3.341555797805389,1.0
3260000,-0.32837924,1.5081303,1169.0,0.017549714,0.024767233,0.00013739662,-5.1803336011038885,-5.1803336011038885,1.0
3270000,-0.37855187,1.5085202,1421.0,0.019156108,0.021740858,0.00013686293,-3.2160000602404275,-3.2160000602404275,1.0
3280000,-0.35780314,1.5085454,1336.6666666666667,0.029009275,0.025330072,0.00013628992,-6.679667079200347,-6.679667079200347,1.0
3290000,-0.40495065,1.5084591,1442.0,0.012041522,0.026025658,0.00013576476,-8.329167122642199,-8.329167122642199,1.0
3300000,-0.38075048,1.5085508,342.0,0.0094905775,0.024506347,0.00013521037,-1.3463333696126938,-1.3463333696126938,1.0
3310000,-0.4099064,1.5091114,1999.0,0.058622893,0.024137635,0.00013467997,-9.32933384180069,-9.32933384180069,1.0
3320000,-0.38661706,1.5096086,1999.0,0.07217132,0.02552817,0.00013415675,-9.498000681400299,-9.498000681400299,1.0
3330000,-0.40600085,1.509527,1999.0,0.004802563,0.02454623,0.00013363358,-9.746750578284264,-9.746750578284264,1.0
3340000,-0.40254298,1.50918,1055.5,0.0050584003,0.017941613,0.0001331104,-5.23900032043457,-5.23900032043457,1.0
3350000,-0.3382011,1.5093509,831.25,0.021990081,0.025325501,0.00013259405,-3.5754168877998986,-3.5754168877998986,1.0
3360000,-0.37749895,1.5096649,1483.0,0.07704408,0.025281914,0.00013201148,-5.688916948313515,-5.688916948313515,1.0
3370000,-0.36823115,1.5098708,1001.0,None,None,None,-6.115111589017841,-6.115111589017841,1.0
3380000,-0.35949177,1.5108614,None,0.052780952,0.033541918,0.00013148766,None,None,1.0
3390000,-0.43083844,1.5112044,1999.0,0.025978683,0.021357257,0.00013095007,-9.331333965063095,-9.331333965063095,1.0
3400000,-0.36718023,1.5118301,19.0,0.008136558,0.0212379,0.00013042687,0.2363333453734716,0.2363333453734716,1.0
3410000,-0.40940934,1.5123903,1999.0,0.0036868984,0.029028127,0.00012988626,-9.332334041595459,-9.332334041595459,1.0
3420000,-0.4182662,1.5126424,1671.8,0.10322841,0.028122615,0.00012936306,-7.5355838388204575,-7.5355838388204575,1.0
3430000,-0.3973069,1.5129826,1047.8333333333333,0.004459545,0.038048204,0.00012879967,-4.544210781392298,-4.544210781392298,1.0
3440000,-0.40529472,1.5144926,1343.6666666666667,0.013515736,0.027442547,0.00012823462,-6.861364082856611,-6.861364082856611,1.0
3450000,-0.40375978,1.5151849,None,0.008614228,0.029002164,0.00012770426,None,None,1.0
3460000,-0.4079782,1.5153902,1077.6666666666667,0.034101833,0.023640184,0.00012715106,-3.690375231206417,-3.690375231206417,1.0
3470000,-0.38384098,1.5156374,1006.0,0.012493876,0.027331525,0.00012660954,-5.169714657323701,-5.169714657323701,1.0
3480000,-0.41450998,1.5158094,None,0.111219026,0.040403605,0.00012607194,None,None,1.0
3490000,-0.42946544,1.5163128,1601.6,0.010080655,0.022724088,0.00012554675,-6.5608185895464635,-6.5608185895464635,1.0
3500000,-0.41228616,1.5166752,1054.0,0.006129534,0.024902407,0.00012500497,-5.829125398769975,-5.829125398769975,1.0
3510000,-0.4971706,1.5163649,1999.0,None,None,None,-9.32933384180069,-9.32933384180069,1.0
3520000,-0.44639045,1.516404,1247.5,0.076328844,0.025525248,0.00012447457,-5.572333673636119,-5.572333673636119,1.0
3530000,-0.44624743,1.5164975,1099.0,0.032721035,0.024965307,0.00012394643,-4.9970002969106035,-4.9970002969106035,1.0
3540000,-0.39311272,1.5167081,1007.25,0.007322613,0.027318608,0.00012337042,-4.371333595986168,-4.371333595986168,1.0
3550000,-0.4392551,1.516834,None,0.009362398,0.019610789,0.00012283509,None,None,1.0
3560000,-0.42558742,1.5171765,1389.0,0.017856367,0.023055963,0.00012229748,-6.197500386585792,-6.197500386585792,1.0
3570000,-0.4231913,1.5172782,1402.8,0.0150795905,0.01861621,0.000121740224,-6.090357595256397,-6.090357595256397,1.0
3580000,-0.427835,1.517226,66.0,0.015123772,0.022572279,0.00012116858,-2.2487501204013824,-2.2487501204013824,1.0
3590000,-0.44283795,1.5170146,1999.0,0.019993192,0.025811477,0.00012063097,-8.996000409126282,-8.996000409126282,1.0
3600000,-0.4775775,1.5167389,1999.0,0.008198221,0.024780728,0.00012011498,-9.330833921829859,-9.330833921829859,1.0
3610000,-0.42446795,1.5157769,1419.0,0.015085365,0.02536695,0.000119591794,-6.207778185606003,-6.207778185606003,1.0
3620000,-0.4274294,1.515512,156.0,0.010730584,0.01737811,0.00011905447,-2.014333412051201,-2.014333412051201,1.0
3630000,-0.43378934,1.5153215,1531.3333333333333,0.019554125,0.022598518,0.0001185113,-5.65666710337003,-5.65666710337003,1.0
3640000,-0.4566346,1.5153242,1529.0,None,None,None,-7.269143351486751,-7.269143351486751,1.0
3650000,-0.36534414,1.5152043,1001.0,0.020991186,0.025531024,0.000117984535,-5.005428913980722,-5.005428913980722,1.0
3660000,-0.47117707,1.515441,1306.0,0.0084900595,0.020791944,0.00011745352,-5.038000249862671,-5.038000249862671,1.0
3670000,-0.41567156,1.5151263,1814.0,0.03745194,0.021094952,0.0001169078,-8.490143426827022,-8.490143426827022,1.0
3680000,-0.45013848,1.5146468,966.0,0.008154346,0.024374891,0.000116363335,-3.8310000896453857,-3.8310000896453857,1.0
3690000,-0.44286308,1.5144662,1999.0,0.0416317,0.02446218,0.000115848656,-8.829571851662227,-8.829571851662227,1.0
3700000,-0.44795662,1.5145124,1229.0,0.03518266,0.024994375,0.00011531825,-5.47933354973793,-5.47933354973793,1.0
3710000,-0.42201087,1.514425,1503.25,0.008778704,0.02168771,0.00011479569,-7.10233382632335,-7.10233382632335,1.0
3720000,-0.42014846,1.5143617,1999.0,0.0070923716,0.02634694,0.00011427715,-8.996000448862711,-8.996000448862711,1.0
3730000,-0.42228827,1.5151412,1999.0,0.037257478,0.018168848,0.000113739545,-8.996000508467356,-8.996000508467356,1.0
3740000,-0.42934006,1.5159798,1999.0,0.009742773,0.019970207,0.00011321631,-9.597200608253479,-9.597200608253479,1.0
3750000,-0.37840083,1.5166031,1035.5,0.010840284,0.020358464,0.000112682166,-5.01042885013989,-5.01042885013989,1.0
3760000,-0.3945393,1.5170437,1336.6666666666667,0.008370333,0.019008843,0.00011215703,-6.129111411670844,-6.129111411670844,1.0
3770000,-0.43346387,1.5170487,1999.0,0.059404768,0.023960195,0.00011162663,-9.396000456809997,-9.396000456809997,1.0
3780000,-0.3641196,1.5170408,1230.5,0.011875862,0.02196086,0.00011110929,-6.055611479406555,-6.055611479406555,1.0
3790000,-0.41536573,1.5181196,1064.0,0.04438913,0.026599642,0.00011058995,-4.2440002986363,-4.2440002986363,1.0
3800000,-0.35898176,1.5185813,539.0,0.19001468,0.030112812,0.00011004817,-2.365666836500168,-2.365666836500168,1.0
3810000,-0.4328855,1.5186036,1999.0,0.04997663,0.020638442,0.000109517765,-8.996000488599142,-8.996000488599142,1.0
3820000,-0.39533594,1.5185984,1999.0,None,None,None,-8.998000621795654,-8.998000621795654,1.0
3830000,-0.40793502,1.5188956,1374.3333333333333,0.009655322,0.021057319,0.000108994565,-6.096222586101955,-6.096222586101955,1.0
3840000,-0.42516744,1.518659,None,0.0074115056,0.02505417,0.000108452485,None,None,1.0
3850000,-0.41507295,1.5187092,1999.0,0.006465355,0.02293084,0.00010791488,-9.329667223824394,-9.329667223824394,1.0
3860000,-0.42928597,1.5188844,1268.0,0.034874003,0.03549137,0.00010733992,-5.286944760216607,-5.286944760216607,1.0
3870000,-0.44124728,1.5189139,1999.0,0.011151739,0.03219532,0.00010680156,-9.665667454401651,-9.665667454401651,1.0
3880000,-0.44325542,1.518914,1247.5,0.06329076,0.029505877,0.00010626397,-7.117500349879265,-7.117500349879265,1.0
3890000,-0.4190404,1.5191369,1025.75,0.020424832,0.018238,0.000105743035,-4.395857457603727,-4.395857457603727,1.0
3900000,-0.4267727,1.5196618,None,0.0055705984,0.023900222,0.00010519659,None,None,1.0
3910000,-0.4473372,1.5199418,929.0,0.02837165,0.020610048,0.00010465898,None,None,1.0
3920000,-0.4516643,1.5203302,1999.0,0.006863368,0.022026917,0.00010414266,-8.242083807786306,-8.242083807786306,1.0
3930000,-0.41701588,1.520543,1186.142857142857,0.007929691,0.024463283,0.00010359455,-5.390136689963666,-5.390136689963666,1.0
3940000,-0.40648395,1.5206426,12.0,0.023737723,0.022586852,0.00010306944,-3.4356001943349836,-3.4356001943349836,1.0
3950000,-0.44773284,1.521108,645.0,0.02351405,0.03057515,0.00010251175,-2.562333474556605,-2.562333474556605,1.0
3960000,-0.3875938,1.5209846,1500.75,None,None,None,-6.6726671401411295,-6.6726671401411295,1.0
3970000,-0.45518842,1.5202174,None,0.007697153,0.019575512,0.00010199469,None,None,1.0
3980000,-0.4310773,1.520397,None,0.032151677,0.051487472,0.00010145709,None,None,1.0
3990000,-0.45789802,1.5204697,1346.6666666666667,0.02286289,0.020369243,0.00010091949,-5.845778117577235,-5.845778117577235,1.0
4000000,-0.42834172,1.5205028,1430.2857142857142,0.013541889,0.020229766,0.000100397025,-6.0124214334707515,-6.0124214334707515,1.0
4010000,-0.4742202,1.5210733,1129.0,0.009836891,0.021035844,9.9815785e-05,-6.235000468790531,-6.235000468790531,1.0
